Member ID,Name,Vote,Party,Constituency,County,Profile URL
membership:3a39e4849087eb64a89a79edf3c341f359bcb9ef24e8647200b333fdb0ce3659,Elachi Beatrice Kadeveresia,Yes,ODM,Dagoretti North,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/elachi-beatrice/
membership:4005c0a8fc727ca4db749eff363f31968ce82c203f74554557c3de2bd0e811db,Elijah Memusi Kanchory,Yes,ODM,Kajiado Central,Kajiado,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/elijah-memusi-kanchory/
membership:109b21df12a184701eae7e515da0e925643a7aecf0929a6b1eb1d2759353dff4,Elisha Ochieng Odhiambo,Yes,ODM,Gem,Siaya,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/elisha-ochieng-odhiambo/
membership:722b05c8bec33fc4ea3c1e077a1b7cbd4a6a0fd07d1d0adb5b0ed605cfa53f1a,Emmanuel Wangwe,Yes,ODM,Navakholo,Kakamega,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/emmanuel-wangwe/
membership:bce0324cf8abc3b58d5ef8fd5d77187ed43c88e7f3b1715b73259f16c3098743,Nzioka Erastus Kivasu,Yes,WDM-K,Mbooni,Makueni,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/erastus-kivasu-nzioka/
membership:b8a9f8f43d4a5d2b092d8f1a188ae7fbf357515c99661d18bc19d695167584a6,Kagesi Ernest Ogesi Kivai,Yes,ANC,Vihiga,Vihiga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/ernest-ogesi-kivai/
membership:768d82107d63ea6a23abb1d6fc6b769e49bc77039cf1ccf3789c04b011902eb1,Gitau Faith Wairimu,Yes,UDA,—,Nyandarua,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/faith-wairimu-gitau/
membership:1423fe978012eb5d7685d157da757884ce398db19c2bc5cae93cb89ec67ebd78,Farah Salah Yakub,Yes,UDA,Fafi,Garissa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/salah-yakub/
membership:5fb9d7bc259a0794581d34cf1ce9b4c4677dd797804134ae70bff220276167fd,Farah Yussuf Mohamed,Yes,ODM,Wajir West,Wajir,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/farah-yussuf-mohamed/
membership:c9ad3bcac3d92ef1ed6aa31b950e8821faa0c88f0ef4afab61c57ed7968259b2,Jehow Fatuma Abdi,Yes,ODM,—,Wajir,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/fatuma-abdi-jehow/
membership:0d6e1c7fae058ee4868e81bdf62f9c4e07bb7675a581559be6236b3f14f48e39,Mohammed Fatuma Zainab,Yes,IND,—,Migori,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/fatuma-zainab-mohammed/
membership:deb15208aa0b8533c45a64f7e4de9a99dcd1e58faef5d6924e1052a151803ae2,Salim Feisal Abdallah Bader,Yes,UDA,Msambweni,Kwale,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/abdallah-kadi/
membership:a6eeeb4dbb3eb274aee7b57ba2ca46bc95142938c02ca7aa6ae98d2053cc5249,Wanyonyi Kevin Ferdinand,Yes,FORD-KENYA,Kwanza,Trans Nzoia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/ferdinard-kevin-wanyonyi/
membership:78e86fddaeb5358e7be5025efe7858f7029685605cd9d2e0e995fe0e8796665d,Francis Kipyegon Arap Sigei,Yes,UDA,Sotik,Bomet,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/francis-kipyegon-sigei/
membership:cc8399e392e944b615f4033d6249df677aac263bc870c954752b4ac7dc213454,Fred Kapondi,Yes,UDA,Mount Elgon,Bungoma,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/fred-chesebe-kapondi/
membership:2d55adfce64494fc75d9cef581e902c3cf81a7f5e920a0730e62b21e047f7d1b,Gabriel Koshal Tongoyo,Yes,UDA,Narok West,Narok,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/gabriel-koshal-tongoyo/
membership:bb966486b729cd33f5f5d41cd310a8975f60b7293c97fdf9b8361b829385885c,Gathoni Wamuchomba,Yes,UDA,Githunguri,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/gathoni-wamuchomba/
membership:273cf440bbbef2cbec5e3974cf6b09e3882df04285f22ddc89266866f7c78462,Mulanya Ekesa Geoffrey,Yes,IND,Nambale,Busia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/geoffrey-ekesa-mulanya/
membership:dd03bbe8fe9bc4a7fc5d74017d0c96bfccc5fa2cb962779cbc45acd49d4c7cc7,Geoffrey Makokha Odanga,Yes,ODM,Matayos,Busia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/geoffrey-makokha-odanga/
membership:da5fe4faa98f4b2519de023de016ffaccbb43b05c0dfb7418d48a38b4e06c68c,Geoffrey Wandeto,Yes,UDA,Tetu,Nyeri,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/geoffrey-wandeto-mwangi/
membership:15e4171cdbaa7564df4044890f3ba360a438eac545d7a171c97e38a13d5b01fe,George Koimburi,Yes,UDA,Juja,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/george-koimburi-ndungu/
membership:b9b49cb84a6e4f0354895dc0842bcaa5de218ed6705209970bf468950d376e48,Kariuki George Macharia,Yes,UDA,Ndia,Kirinyaga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/george-macharia-kariuki-gk/
membership:ac2e700dc2bce0325af2c55ae498b504ed92ff4692cb4760cbf9447fbdbc8bee,Kaluma George Peter Opondo,Yes,ODM,Homa Bay Town,Homa Bay,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/george-peter-opondo-kaluma/
membership:460bc5d598f8891e017897dd4d0c9c04cd2fa9d7b8282fd1ccf2249789ed54c8,Mwanyanje Gertrude Mbeyu,Yes,ODM,—,Kilifi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/gertrude-mbeyu-mwanyanje/
membership:b5835866ba01718452bac5c4de7a1e72ea02d24883cada3465a1895f357355ec,Gichuki Edwin Mugo,Yes,UDA,Mathioya,Muranga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/edwin-mugo/
membership:d35d7fee3979c7a893068ca5903b1cbf8bf950a1145fc0d796a07ac0aaaf6190,Gideon Kimaiyo,Yes,UDA,Keiyo South,Elgeyo Marakwet,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/gideon-kimaiyo/
membership:39c7cfbfeac3066ec8efd78b201c21c54896b63940c3fe8f3011309bb962b63b,Gideon Mutemi Mulyungi,Yes,WDM-K,Mwingi Central,Kitui,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/gideon-mutemi-mulyungi/
membership:82ede2a70a2eb901f04e55aac19c2a7e5cbaeb789bbabc8db9abc5bf19329a6c,Gisairo Clive Ombane,Yes,ODM,Kitutu Masaba,Nyamira,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/gisairo-clive-ombane/
membership:9b3556bfc2a3fecbf3af8a4634a4abd990b8db97284c08c991f794ead73836b9,Githinji Robert Gichimu,Yes,UDA,Gichugu,Kirinyaga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/githinji-robert-gichimu/
membership:f28356f55d6653967832360d102b7da469f30240b51ac13e7bd53244ca78aca0,Jaldesa Guyo Waqo,Yes,UPIA,Moyale,Marsabit,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/guyo-waqo-jaldesa/
membership:e4ed3cde7d869ab939894e239f92d1219ff21438b01e77f4b80093e5d8f33b39,Haro Abdul Ebrahim,Yes,UDM,Mandera South,Mandera,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/haro-abdul-ebrahim/
membership:82a2cdd68e585034c0ef11b5c099ae178f8fa456101b043344d8f35ad29c53f9,Kosgei Hilary Kiplang’at,Yes,UDA,Kipkelion West,Kericho,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/hilary-kiplangat-kosgei/
membership:9c9da6c0bb2899d2cf7e97ce53025352307fad36475abd9a98c5530e8ce19127,Dorothy Muthoni,Yes,UDA,—,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/ikiara-dorothy-muthoni/
membership:729ff066d43bb8c044fcbc129b2aa3ca4d512098ae08f462cfc7af104ea5b95a,Jackson Kipkemoi Kosgei,Yes,UDA,—,Baringo,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/jackson-kipkemoi-kosgei/
membership:742d46324bcc60c02b3fa37ae13d8567cce8ad242ef9fd142b92e3a80eaed330,Wamacukuru James Githua Kamau,Yes,UDA,Kabete,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/james-githua-kamau-wamacukuru/
membership:4fe181baebb35bf1c6880924cae8d1688529c4c3de56972c1eaa1892832f9332,Gakuya James Mwangi,Yes,UDA,Embakasi North,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/james-mwangi-gakuya/
membership:bef2ba8d47842c38f8d839486df49b6f85ff53ee42fde7e6891a25e13c88240a,Nyikal Wambura James,Yes,ODM,Seme,Kisumu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/nyikal-james-wambura/
membership:b7738d3f71383cf3eff05a342c44a709faf3e6ab63a5fa347145092fc6f771e0,Njeri Maina,Yes,UDA,—,Kirinyaga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/jane-njeri-maina/
membership:0aa0764e741ffa38fb2d1427c9e9b7cf40d2aeb934fcc8dfe47481a7898f4e2c,Janet Jepkemboi Sitienei,Yes,UDA,Turbo,Uasin Gishu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/janet-jepkemboi-sitienei/
membership:839573da992e0ee0e7c66af14ac4f9378931458dc25b484136f443e85a862cde,Omboko Milemba,Yes,IND,Emuhaya,Vihiga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/jeremiah-omboko-milemba/
membership:6275ec43bbb318cb5b475afe9952e2a19098cd6be0e68dfe41f8b32d5509f59b,Joash Nyamache Nyamoko,Yes,UDA,North Mugirango,Nyamira,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joash-nyamache-nyamoko/
,Johana Ngeno Kipyegon,Yes,—,—,—,
membership:ebdace9f463cf3baee3a7f6944ae3d966c57ad8ebe2e639ffb0ebbd112b59a39,John Kiarie,Yes,UDA,Dagoretti South,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/john-kiarie-waweru/
membership:151a9d1d4ccae4f684fb8b7966665894ebafe8b2ad370969efc312c01b9474b1,John Kiragu,Yes,UDA,Limuru,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/john-kiragu-chege/
membership:063d4866bff559b8028f11aa0b7928c24a7f5a79910af2b87c2858ea1574d5b3,Waithaka John Machua,Yes,UDA,Kiambu,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/john-machua-waithaka/
membership:178a83473efecb33219da4b58b388da50fe84ad78434c2f579e31e60358f1281,Makali John Okwisia,Yes,FORD-KENYA,Kanduyi,Bungoma,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/john-makali-okwisia/
membership:3673ee06a964f5713aadc49f343f692831a5d855cba458bdf8c067552df32221,Chikati John Murumba,Yes,FORD-KENYA,Tongaren,Bungoma,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/john-murumba-chikati/
membership:582fe27d44cd1a249e70f0a9c78e2715fea9e6d71b183fde7429fa256a0cc0f5,Koyi John Waluke,Yes,JP,Sirisia,Bungoma,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/john-waluke-koyi/
membership:662ea527d0d9567cfa2de5be15ff80212d64df53d9803e87e345b4df5114254b,Naisula Lesuuda,Yes,KANU,Samburu West,Samburu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/naisula-lesuuda/
membership:b888746b39c09fcb0c700065dd723dd0c0c0fc0f0074e36193b25f44ca8233dd,Cherorot Joseph Kimutai,Yes,UDA,Kipkelion East,Kericho,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joseph-kimutai-cherorot/
membership:82ded151d0e14dd5ee156365a1bb1d5e217bf0493bdf33f06e051e2e827ca2f4,Joseph Makilap,Yes,UDA,Baringo North,Baringo,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joseph-makilap-13th-parliament-assembly/
membership:34c52e7a20941574514eb57cd3288df7660e303f88b9a1e68e504739a8b80bf0,Kahangara Joseph Mburu,Yes,UDA,Lari,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joseph-mburu-kahangara/
membership:f00a2e46f341cd67dba6dcc4db72b0d462b09a36821a8790a77ecc7ab20fcf86,Joshua Aduma Owuor,Yes,ODM,Nyakach,Kisumu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joshua-aduma-owuor/
membership:714b2078775807fa848ea818a4d2c09139c0bf535a2d7ad9d0d043f2cca547be,Joshua Chepyegon Kandie,Yes,UDA,Baringo Central,Baringo,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kandie-joshua/
membership:561a4bd81f34357adf4804ad103ab4e98abe32716030975bd5b299b58693631c,Joshua Kivinda Kimilu,Yes,WDM-K,Kaiti,Makueni,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joshua-kivinda-kimilu/
membership:d47a48ddbe2cff7708bb06e386f5372beefc8e373533fa0ab29ed1a6026ac805,Joshua Mbithi Mwalyo,Yes,IND,Masinga,Machakos,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joshua-mbithi-mwalyo/
membership:c6ba7bcc3f52bbb6622a5c7760d5a75e335872b2c489e1afa6d044105dbba583,Oron Joshua Odongo,Yes,ODM,Kisumu Central,Kisumu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joshua-oron-odongo/
membership:99d55ef789c8619b4318893817f788d95d1eeb62a6a38dd4702dcdb6da860e5e,Joyce Kamene,Yes,WDM-K,—,Machakos,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joyce-kamene/
membership:943ee3cc70ac05643177d10b9650a9b5590b0697fd354521632256a793d5ca74,Julius Lekakeny Sunkuli,Yes,KANU,Kilgoris,Narok,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/julius-lekakeny-sunkuli/
membership:068df58925474a93b9f31623019e81a919c6e025c89ff72caf0a073e5fd5b9e6,Mawathe Julius Musili,Yes,IND,Embakasi South,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/julius-musili-mawathe/
membership:7ef251827e4a74727dd98fdd782e7abb78d5546db82bb357909acd2bedcc37a1,Junet Sheikh Nuh Mohamed,Yes,IND,Suna East,Migori,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/nuh-junet/
membership:cf09ea4a82bdc93f12a2718b1612d7e3999b70b906e96f39fb2166f05d8dc8ba,Kemei Justice Kipsang,Yes,UDA,Sigowet-Soin,Kericho,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/justice-kipsang-kemei/
membership:6d6fef4eac37cb6e62947e776f4e0a451902b75ddb8422cf201f4ec9ee8d3751,Kagiri Jane Wangechi,Yes,UDA,—,Laikipia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kagiri-jane-wangechi/
